Date,Currency,Change
July 14 2016,Canadian dollar,308.0629771
July 14 2016,Swiss franc,183.1409279
July 14 2016,Indian rupee,601.619879
July 14 2016,Chinese renmimbi,268.3338881
July 14 2016,South African rand,958.4867421
July 14 2016,Australian dollar,294.1336971
July 15 2016,US dollar,357.113331
July 15 2016,Euro,319.2724729
July 15 2016,Japanese yen,376.86445
July 15 2016,Pound sterling,460.7941834
July 15 2016,Canadian dollar,309.5181298
July 15 2016,Swiss franc,184.16467
July 15 2016,Indian rupee,604.8936979
July 15 2016,Chinese renmimbi,268.8831558
July 15 2016,South African rand,971.3167821
July 15 2016,Australian dollar,297.7489768
July 18 2016,US dollar,359.7657596
July 18 2016,Euro,321.8957678
July 18 2016,Japanese yen,379.9035424
July 18 2016,Pound sterling,461.9686801
July 18 2016,Canadian dollar,313.9790076
July 18 2016,Swiss franc,186.1250272
July 18 2016,Indian rupee,610.3585121
July 18 2016,Chinese renmimbi,272.0539281
July 18 2016,South African rand,973.6474695
July 18 2016,Australian dollar,300.1591633
July 19 2016,US dollar,358.4567689
July 19 2016,Euro,322.7701994
July 19 2016,Japanese yen,380.8426451
July 19 2016,Pound sterling,466.6666667
July 19 2016,Canadian dollar,313.5496183
July 19 2016,Swiss franc,185.5369201
July 19 2016,Indian rupee,607.9140395
July 19 2016,Chinese renmimbi,270.4893475
July 19 2016,South African rand,977.8809886
July 19 2016,Australian dollar,304.0245566
July 20 2016,US dollar,353.2897003
July 20 2016,Euro,318.0482686
July 20 2016,Japanese yen,376.9873994
July 20 2016,Pound sterling,458.5011186
July 20 2016,Canadian dollar,309.0171756
July 20 2016,Swiss franc,182.6399477
July 20 2016,Indian rupee,600.4570514
July 20 2016,Chinese renmimbi,265.6624501
July 20 2016,South African rand,957.4114733
July 20 2016,Australian dollar,299.6589359
July 21 2016,US dollar,355.1153979
July 21 2016,Euro,320.1818818
July 21 2016,Japanese yen,377.1405767
July 21 2016,Pound sterling,459.0604027
July 21 2016,Canadian dollar,310.6870229
July 21 2016,Swiss franc,184.5349597
July 21 2016,Indian rupee,603.2516397
July 21 2016,Chinese renmimbi,267.0605859
July 21 2016,South African rand,954.4558915
July 21 2016,Australian dollar,300.4547522
July 22 2016,US dollar,354.9776094
July 22 2016,Euro,320.8114725
July 22 2016,Japanese yen,376.6820636
July 22 2016,Pound sterling,464.541387
July 22 2016,Canadian dollar,314.9093511
July 22 2016,Swiss franc,184.3824875
July 22 2016,Indian rupee,602.0705935
July 22 2016,Chinese renmimbi,266.607024
July 22 2016,South African rand,964.7694646
July 22 2016,Australian dollar,303.2969532
July 25 2016,US dollar,352.359628
July 25 2016,Euro,318.5379503
July 25 2016,Japanese yen,373.1362293
July 25 2016,Pound sterling,459.5637584
July 25 2016,Canadian dollar,314.360687
July 25 2016,Swiss franc,182.4003485
July 25 2016,Indian rupee,600.2154558
July 25 2016,Chinese renmimbi,265.0008322
July 25 2016,South African rand,963.7054552
July 25 2016,Australian dollar,300.2955889
July 26 2016,US dollar,355.7354461
July 26 2016,Euro,321.266177
July 26 2016,Japanese yen,370.214652
July 26 2016,Pound sterling,464.1498881
July 26 2016,Canadian dollar,317.0085878
July 26 2016,Swiss franc,186.0161185
July 26 2016,Indian rupee,604.9174614
July 26 2016,Chinese renmimbi,267.5349534
July 26 2016,South African rand,973.5067275
July 26 2016,Australian dollar,300.2955889
July 27 2016,US dollar,357.8022735
July 27 2016,Euro,322.980063
July 27 2016,Japanese yen,376.8834698
July 27 2016,Pound sterling,466.7785235
July 27 2016,Canadian dollar,319.0362595
July 27 2016,Swiss franc,187.5626225
July 27 2016,Indian rupee,606.9563702
July 27 2016,Chinese renmimbi,268.8373835
July 27 2016,South African rand,968.5019422
July 27 2016,Australian dollar,304.638472
July 28 2016,US dollar,362.2115053
July 28 2016,Euro,323.4347674
July 28 2016,Japanese yen,377.744795
July 28 2016,Pound sterling,471.8120805
July 28 2016,Canadian dollar,322.1374046
July 28 2016,Swiss franc,186.9091701
July 28 2016,Indian rupee,612.9146732
July 28 2016,Chinese renmimbi,271.7043941
July 28 2016,South African rand,975.8937116
July 28 2016,Australian dollar,306.0936789
July 29 2016,US dollar,362.2803996
July 29 2016,Euro,319.7621546
July 29 2016,Japanese yen,367.1225758
July 29 2016,Pound sterling,465.3243848
July 29 2016,Canadian dollar,317.4618321
July 29 2016,Swiss franc,182.5092572
July 29 2016,Indian rupee,612.0647318
July 29 2016,Chinese renmimbi,271.629494
July 29 2016,South African rand,947.3568654
July 29 2016,Australian dollar,301.4779445
August 1 2016,US dollar,364.9328281
August 1 2016,Euro,322.5603358
August 1 2016,Japanese yen,369.2582278
August 1 2016,Pound sterling,471.7002237
August 1 2016,Canadian dollar,321.7318702
August 1 2016,Swiss franc,184.2082335
August 1 2016,Indian rupee,613.7717436
August 1 2016,Chinese renmimbi,272.857024
August 1 2016,South African rand,955.8689411
August 1 2016,Australian dollar,306.0936789
August 2 2016,US dollar,369.7898725
August 2 2016,Euro,324.9737671
August 2 2016,Japanese yen,367.6989437
August 2 2016,Pound sterling,472.8747204
August 2 2016,Canadian dollar,324.8807252
August 2 2016,Swiss franc,186.4081899
August 2 2016,Indian rupee,621.0124838
August 2 2016,Chinese renmimbi,276.7684754
August 2 2016,South African rand,971.7953048
August 2 2016,Australian dollar,307.4351978
August 3 2016,US dollar,368.1019635
August 3 2016,Euro,325.3934942
August 3 2016,Japanese yen,367.5128214
August 3 2016,Pound sterling,470.3579418
August 3 2016,Canadian dollar,324.4513359
August 3 2016,Swiss franc,187.5844043
August 3 2016,Indian rupee,620.8968347
August 3 2016,Chinese renmimbi,274.8460386
August 3 2016,South African rand,970.3935146
August 3 2016,Australian dollar,307.7307867
August 4 2016,US dollar,369.4454013
August 4 2016,Euro,327.9468346
August 4 2016,Japanese yen,367.9115579
August 4 2016,Pound sterling,480.704698
August 4 2016,Canadian dollar,323.9503817
August 4 2016,Swiss franc,188.9348726
August 4 2016,Indian rupee,622.6426602
August 4 2016,Chinese renmimbi,276.4231025
August 4 2016,South African rand,956.7978382
August 4 2016,Australian dollar,306.4802183
August 5 2016,US dollar,361.7292456
August 5 2016,Euro,323.5047219
August 5 2016,Japanese yen,363.7883368
August 5 2016,Pound sterling,474.049217
August 5 2016,Canadian dollar,321.3740458
August 5 2016,Swiss franc,186.4081899
August 5 2016,Indian rupee,608.9723076
August 5 2016,Chinese renmimbi,270.6349867
August 5 2016,South African rand,939.54287
August 5 2016,Australian dollar,300.7503411
August 8 2016,US dollar,360.4891492
August 8 2016,Euro,322.2105631
August 8 2016,Japanese yen,365.539517
August 8 2016,Pound sterling,473.4340045
August 8 2016,Canadian dollar,319.990458
August 8 2016,Swiss franc,186.3646264
August 8 2016,Indian rupee,607.6502646
August 8 2016,Chinese renmimbi,270.5975366
August 8 2016,South African rand,925.4067444
August 8 2016,Australian dollar,296.8622101
August 9 2016,US dollar,361.9359283
August 9 2016,Euro,322.1056313
August 9 2016,Japanese yen,364.0872194
August 9 2016,Pound sterling,477.2930649
August 9 2016,Canadian dollar,319.6564885
August 9 2016,Swiss franc,186.8873884
August 9 2016,Indian rupee,610.3521752
August 9 2016,Chinese renmimbi,271.7501664
August 9 2016,South African rand,913.9953837
August 9 2016,Australian dollar,296.9758981
August 10 2016,US dollar,364.2438856
August 10 2016,Euro,322.2805177
August 10 2016,Japanese yen,363.5220596
August 10 2016,Pound sterling,479.3064877
August 10 2016,Canadian dollar,319.5610687
August 10 2016,Swiss franc,186.7784796
August 10 2016,Indian rupee,611.9665093
August 10 2016,Chinese renmimbi,272.5282956
August 10 2016,South African rand,908.8611158
August 10 2016,Australian dollar,296.8849477
August 11 2016,US dollar,366.7585257
August 11 2016,Euro,323.9944036
August 11 2016,Japanese yen,366.3091397
August 11 2016,Pound sterling,484.4519016
August 11 2016,Canadian dollar,320.9208015
August 11 2016,Swiss franc,186.6913526
August 11 2016,Indian rupee,617.245176
August 11 2016,Chinese renmimbi,274.4590546
August 11 2016,South African rand,911.388842
August 11 2016,Australian dollar,299.2496589
August 12 2016,US dollar,365.7940062
August 12 2016,Euro,323.0849948
August 12 2016,Japanese yen,363.4164317
August 12 2016,Pound sterling,484.7315436
August 12 2016,Canadian dollar,317.509542
August 12 2016,Swiss franc,186.6695709
August 12 2016,Indian rupee,616.0839327
August 12 2016,Chinese renmimbi,273.8681758
August 12 2016,South African rand,923.1267241
August 12 2016,Australian dollar,299.5679854
August 15 2016,US dollar,361.3847744
August 15 2016,Euro,318.3980413
August 15 2016,Japanese yen,359.5757905
August 15 2016,Pound sterling,481.7114094
August 15 2016,Canadian dollar,312.5
August 15 2016,Swiss franc,183.5983446
August 15 2016,Indian rupee,609.3057888
August 15 2016,Chinese renmimbi,270.1148469
August 15 2016,South African rand,900.0844452
August 15 2016,Australian dollar,296.2710323
August 16 2016,US dollar,362.9693421
August 16 2016,Euro,317.4886324
August 16 2016,Japanese yen,358.5521177
August 16 2016,Pound sterling,479.753915
August 16 2016,Canadian dollar,313.144084
August 16 2016,Swiss franc,182.0736223
August 16 2016,Indian rupee,610.8369507
August 16 2016,Chinese renmimbi,270.5600866
August 16 2016,South African rand,909.2214153
August 16 2016,Australian dollar,297.9763529
August 17 2016,US dollar,362.7626593
August 17 2016,Euro,316.7191326
August 17 2016,Japanese yen,357.6004483
August 17 2016,Pound sterling,477.3489933
August 17 2016,Canadian dollar,312.1421756
August 17 2016,Swiss franc,181.6597691
August 17 2016,Indian rupee,610.493172
August 17 2016,Chinese renmimbi,270.6641145
August 17 2016,South African rand,916.7032596
August 17 2016,Australian dollar,300.113688
August 18 2016,US dollar,365.0706166
August 18 2016,Euro,316.8590416
August 18 2016,Japanese yen,359.2864178
August 18 2016,Pound sterling,473.5458613
August 18 2016,Canadian dollar,311.4026718
August 18 2016,Swiss franc,181.6597691
August 18 2016,Indian rupee,614.5179177
August 18 2016,Chinese renmimbi,272.578229
August 18 2016,South African rand,912.8018916
August 18 2016,Australian dollar,299.886312
August 19 2016,US dollar,363.796073
August 19 2016,Euro,315.8447009
August 19 2016,Japanese yen,358.0219407
August 19 2016,Pound sterling,476.7897092
August 19 2016,Canadian dollar,313.5019084
August 19 2016,Swiss franc,181.3766064
August 19 2016,Indian rupee,614.9591268
August 19 2016,Chinese renmimbi,272.5907124
August 19 2016,South African rand,921.353375
August 19 2016,Australian dollar,301.5916326
August 22 2016,US dollar,360.179125
August 22 2016,Euro,312.416929
August 22 2016,Japanese yen,355.0626635
August 22 2016,Pound sterling,468.1767338
August 22 2016,Canadian dollar,311.6173664
August 22 2016,Swiss franc,179.7865389
August 22 2016,Indian rupee,610.9708184
August 22 2016,Chinese renmimbi,270.0316245
August 22 2016,South African rand,919.9797332
August 22 2016,Australian dollar,297.7489768
August 23 2016,US dollar,362.2803996
August 23 2016,Euro,314.6204967
August 23 2016,Japanese yen,356.4796386
August 23 2016,Pound sterling,469.1275168
August 23 2016,Canadian dollar,311.903626
August 23 2016,Swiss franc,180.9627532
August 23 2016,Indian rupee,612.8085295
August 23 2016,Chinese renmimbi,270.8804927
August 23 2016,South African rand,917.6997129
August 23 2016,Australian dollar,298.8176444
August 24 2016,US dollar,357.2166724
August 24 2016,Euro,312.6967471
August 24 2016,Japanese yen,353.3332201
August 24 2016,Pound sterling,460.2348993
August 24 2016,Canadian dollar,309.8520992
August 24 2016,Swiss franc,179.7429754
August 24 2016,Indian rupee,605.6050189
August 24 2016,Chinese renmimbi,267.3227364
August 24 2016,South African rand,956.5895401
August 24 2016,Australian dollar,296.521146
August 25 2016,US dollar,355.149845
August 25 2016,Euro,309.6537251
August 25 2016,Japanese yen,351.1663214
August 25 2016,Pound sterling,460.1789709
August 25 2016,Canadian dollar,307.514313
August 25 2016,Swiss franc,178.5014158
August 25 2016,Indian rupee,601.6301765
August 25 2016,Chinese renmimbi,265.8164115
August 25 2016,South African rand,960.3220177
August 25 2016,Australian dollar,294.6566621
August 26 2016,US dollar,354.2886669
August 26 2016,Euro,308.9192025
August 26 2016,Japanese yen,350.1613287
August 26 2016,Pound sterling,458.6129754
August 26 2016,Canadian dollar,305.3435115
August 26 2016,Swiss franc,178.1529079
August 26 2016,Indian rupee,600.4594278
August 26 2016,Chinese renmimbi,265.8954727
August 26 2016,South African rand,943.4667567
August 26 2016,Australian dollar,291.6325603
August 29 2016,US dollar,354.2886669
August 29 2016,Euro,313.0465198
August 29 2016,Japanese yen,357.5067079
August 29 2016,Pound sterling,464.0939597
August 29 2016,Canadian dollar,309.9475191
August 29 2016,Swiss franc,181.3766064
August 29 2016,Indian rupee,601.9216755
August 29 2016,Chinese renmimbi,266.5529294
August 29 2016,South African rand,969.9318809
August 29 2016,Australian dollar,296.2937699
August 30 2016,US dollar,354.0819842
August 30 2016,Euro,313.4312697
August 30 2016,Japanese yen,360.1637061
August 30 2016,Pound sterling,462.9194631
August 30 2016,Canadian dollar,311.3788168
August 30 2016,Swiss franc,181.8775866
August 30 2016,Indian rupee,600.1536707
August 30 2016,Chinese renmimbi,266.3906458
August 30 2016,South African rand,974.6945899
August 30 2016,Australian dollar,298.9313324
August 31 2016,US dollar,351.0161901
August 31 2016,Euro,311.1577475
August 31 2016,Japanese yen,359.9473559
August 31 2016,Pound sterling,459.1163311
August 31 2016,Canadian dollar,309.7805344
August 31 2016,Swiss franc,180.2003921
August 31 2016,Indian rupee,594.5320174
August 31 2016,Chinese renmimbi,263.8315579
August 31 2016,South African rand,984.5296403
August 31 2016,Australian dollar,296.111869
September 1 2016,US dollar,351.0850844
September 1 2016,Euro,309.1990206
September 1 2016,Japanese yen,359.0119893
September 1 2016,Pound sterling,450.6711409
September 1 2016,Canadian dollar,308.8979008
September 1 2016,Swiss franc,179.5905032
September 1 2016,Indian rupee,594.9241152
September 1 2016,Chinese renmimbi,263.9855193
September 1 2016,South African rand,981.2081293
September 1 2016,Australian dollar,294.5202365
September 2 2016,US dollar,356.3210472
September 2 2016,Euro,315.0752011
September 2 2016,Japanese yen,368.6142716
September 2 2016,Pound sterling,456.655481
September 2 2016,Canadian dollar,311.4026718
September 2 2016,Swiss franc,182.8577652
September 2 2016,Indian rupee,601.4947245
September 2 2016,Chinese renmimbi,268.2215379
September 2 2016,South African rand,979.0294432
September 2 2016,Australian dollar,298.95407
September 5 2016,US dollar,356.9066483
September 5 2016,Euro,316.2294509
September 5 2016,Japanese yen,365.7969636
September 5 2016,Pound sterling,457.9418345
September 5 2016,Canadian dollar,308.9456107
September 5 2016,Swiss franc,183.2498366
September 5 2016,Indian rupee,602.3684294
September 5 2016,Chinese renmimbi,268.4129494
September 5 2016,South African rand,973.9064347
September 5 2016,Australian dollar,297.6580264
September 6 2016,US dollar,360.6613848
September 6 2016,Euro,316.1594963
September 6 2016,Japanese yen,364.3110417
September 6 2016,Pound sterling,456.8791946
September 6 2016,Canadian dollar,309.6612595
September 6 2016,Swiss franc,183.2280549
September 6 2016,Indian rupee,604.8041887
September 6 2016,Chinese renmimbi,271.7210386
September 6 2016,South African rand,957.9125148
September 6 2016,Australian dollar,296.2255571
September 7 2016,US dollar,364.4850155
September 7 2016,Euro,319.4823365
September 7 2016,Japanese yen,365.6692592
September 7 2016,Pound sterling,465.1565996
September 7 2016,Canadian dollar,315.028626
September 7 2016,Swiss franc,184.6003049
September 7 2016,Indian rupee,608.9453756
September 7 2016,Chinese renmimbi,273.9139481
September 7 2016,South African rand,966.7905196
September 7 2016,Australian dollar,299.4088222
September 8 2016,US dollar,362.7626593
September 8 2016,Euro,316.7541098
September 8 2016,Japanese yen,363.7998845
September 8 2016,Pound sterling,464.261745
September 8 2016,Canadian dollar,313.2633588
September 8 2016,Swiss franc,183.6201263
September 8 2016,Indian rupee,606.7417065
September 8 2016,Chinese renmimbi,272.5158123
September 8 2016,South African rand,955.8126443
September 8 2016,Australian dollar,297.5216007
September 9 2016,US dollar,358.4567689
September 9 2016,Euro,315.1801329
September 9 2016,Japanese yen,364.3259858
September 9 2016,Pound sterling,461.409396
September 9 2016,Canadian dollar,313.2156489
